Training:  dbsr  model-1_synthetic
train dataset length:  300
val dataset length:  81
No matching checkpoint file found
[train: 1, 114 / 300] FPS: 9.9 (10.3)  ,  Loss/total: 0.03962  ,  Loss/rgb: 0.03962  ,  Loss/raw/rgb: 0.03962  ,  Stat/psnr: 21.50589
[train: 1, 115 / 300] FPS: 9.9 (10.2)  ,  Loss/total: 0.03958  ,  Loss/rgb: 0.03958  ,  Loss/raw/rgb: 0.03958  ,  Stat/psnr: 21.51255
[train: 1, 116 / 300] FPS: 9.9 (10.7)  ,  Loss/total: 0.03956  ,  Loss/rgb: 0.03956  ,  Loss/raw/rgb: 0.03956  ,  Stat/psnr: 21.51292
[train: 1, 117 / 300] FPS: 9.9 (10.2)  ,  Loss/total: 0.03950  ,  Loss/rgb: 0.03950  ,  Loss/raw/rgb: 0.03950  ,  Stat/psnr: 21.52135
[train: 1, 118 / 300] FPS: 9.9 (10.1)  ,  Loss/total: 0.03947  ,  Loss/rgb: 0.03947  ,  Loss/raw/rgb: 0.03947  ,  Stat/psnr: 21.52981
[train: 1, 119 / 300] FPS: 9.9 (10.6)  ,  Loss/total: 0.03944  ,  Loss/rgb: 0.03944  ,  Loss/raw/rgb: 0.03944  ,  Stat/psnr: 21.53319
[train: 1, 120 / 300] FPS: 9.9 (11.1)  ,  Loss/total: 0.03939  ,  Loss/rgb: 0.03939  ,  Loss/raw/rgb: 0.03939  ,  Stat/psnr: 21.53608
[train: 1, 121 / 300] FPS: 9.9 (11.0)  ,  Loss/total: 0.03934  ,  Loss/rgb: 0.03934  ,  Loss/raw/rgb: 0.03934  ,  Stat/psnr: 21.54676
[train: 1, 122 / 300] FPS: 9.9 (10.2)  ,  Loss/total: 0.03929  ,  Loss/rgb: 0.03929  ,  Loss/raw/rgb: 0.03929  ,  Stat/psnr: 21.55256
[train: 1, 123 / 300] FPS: 9.9 (10.8)  ,  Loss/total: 0.03924  ,  Loss/rgb: 0.03924  ,  Loss/raw/rgb: 0.03924  ,  Stat/psnr: 21.55661
[train: 1, 124 / 300] FPS: 9.9 (10.1)  ,  Loss/total: 0.03922  ,  Loss/rgb: 0.03922  ,  Loss/raw/rgb: 0.03922  ,  Stat/psnr: 21.55490
[train: 1, 125 / 300] FPS: 9.9 (10.5)  ,  Loss/total: 0.03918  ,  Loss/rgb: 0.03918  ,  Loss/raw/rgb: 0.03918  ,  Stat/psnr: 21.55479
[train: 1, 126 / 300] FPS: 10.0 (10.3)  ,  Loss/total: 0.03914  ,  Loss/rgb: 0.03914  ,  Loss/raw/rgb: 0.03914  ,  Stat/psnr: 21.55720
[train: 1, 127 / 300] FPS: 10.0 (10.7)  ,  Loss/total: 0.03911  ,  Loss/rgb: 0.03911  ,  Loss/raw/rgb: 0.03911  ,  Stat/psnr: 21.55619
[train: 1, 128 / 300] FPS: 10.0 (10.5)  ,  Loss/total: 0.03911  ,  Loss/rgb: 0.03911  ,  Loss/raw/rgb: 0.03911  ,  Stat/psnr: 21.55601
[train: 1, 129 / 300] FPS: 10.0 (10.4)  ,  Loss/total: 0.03912  ,  Loss/rgb: 0.03912  ,  Loss/raw/rgb: 0.03912  ,  Stat/psnr: 21.55067
[train: 1, 130 / 300] FPS: 10.0 (10.7)  ,  Loss/total: 0.03911  ,  Loss/rgb: 0.03911  ,  Loss/raw/rgb: 0.03911  ,  Stat/psnr: 21.56171
[train: 1, 131 / 300] FPS: 10.0 (10.6)  ,  Loss/total: 0.03910  ,  Loss/rgb: 0.03910  ,  Loss/raw/rgb: 0.03910  ,  Stat/psnr: 21.56142
[train: 1, 132 / 300] FPS: 10.0 (10.2)  ,  Loss/total: 0.03909  ,  Loss/rgb: 0.03909  ,  Loss/raw/rgb: 0.03909  ,  Stat/psnr: 21.55665
[train: 1, 133 / 300] FPS: 10.0 (10.6)  ,  Loss/total: 0.03909  ,  Loss/rgb: 0.03909  ,  Loss/raw/rgb: 0.03909  ,  Stat/psnr: 21.55456
[train: 1, 134 / 300] FPS: 10.0 (10.9)  ,  Loss/total: 0.03908  ,  Loss/rgb: 0.03908  ,  Loss/raw/rgb: 0.03908  ,  Stat/psnr: 21.55267
[train: 1, 135 / 300] FPS: 10.0 (10.7)  ,  Loss/total: 0.03912  ,  Loss/rgb: 0.03912  ,  Loss/raw/rgb: 0.03912  ,  Stat/psnr: 21.54011
[train: 1, 136 / 300] FPS: 10.0 (10.3)  ,  Loss/total: 0.03911  ,  Loss/rgb: 0.03911  ,  Loss/raw/rgb: 0.03911  ,  Stat/psnr: 21.53802
[train: 1, 137 / 300] FPS: 10.0 (10.7)  ,  Loss/total: 0.03914  ,  Loss/rgb: 0.03914  ,  Loss/raw/rgb: 0.03914  ,  Stat/psnr: 21.52945
[train: 1, 138 / 300] FPS: 10.0 (10.3)  ,  Loss/total: 0.03908  ,  Loss/rgb: 0.03908  ,  Loss/raw/rgb: 0.03908  ,  Stat/psnr: 21.54383
[train: 1, 139 / 300] FPS: 10.0 (10.5)  ,  Loss/total: 0.03910  ,  Loss/rgb: 0.03910  ,  Loss/raw/rgb: 0.03910  ,  Stat/psnr: 21.53597
[train: 1, 140 / 300] FPS: 10.0 (10.4)  ,  Loss/total: 0.03905  ,  Loss/rgb: 0.03905  ,  Loss/raw/rgb: 0.03905  ,  Stat/psnr: 21.54450
[train: 1, 141 / 300] FPS: 10.0 (10.7)  ,  Loss/total: 0.03906  ,  Loss/rgb: 0.03906  ,  Loss/raw/rgb: 0.03906  ,  Stat/psnr: 21.53821
